Country,Year,soc_age_dependency,env_co2_cba,env_co2_gdp,env_co2_capita,env_co2_pba,soc_edu_compul_yrs,gov_cpi_aop,gov_cpi_eop,gov_inflation,gov_corruption,gov_account_bal,gov_export_price,soc_female_mgrs,soc_broadband,gov_gdp_capita,gov_gdp_const,gov_gdp_growth,gov_gdp_ppp_const,gov_gdp_ppp_curr,soc_gini_index,gov_effectiveness,soc_immun_dpt,soc_immun_hepb,soc_immun_measles,soc_mort_infant,soc_internet_users,soc_life_expect,soc_edu_low_sec,soc_mort_maternal,soc_mort_general,soc_mort_road,soc_mort_poison,soc_mort_u5_tot,soc_mort_u5_fem,soc_mort_u5_male,env_nd_gain_idx,soc_mort_neonatal,soc_net_migration,soc_open_defec,soc_water_basic,soc_sanit_basic,soc_water_safe,soc_sanit_safe_rur,soc_sanit_safe_urb,env_pm25_exp,gov_pol_stability,soc_pov_190,soc_pov_national,soc_edu_pre_dur,soc_edu_pri_dur,soc_sanit_improved,soc_women_parl,soc_health_exp,gov_real_gdp_gr,gov_reg_quality,env_renew_elec,env_renew_cons,gov_rd_expend,gov_researchers,gov_rule_law,soc_gpi_primary,soc_gpi_pri_sec,soc_gpi_secondary,soc_edu_sec_dur,soc_youth_idle,soc_suicide_rate,gov_terms_trade,soc_unempl_gen,soc_unempl_ilo,soc_unempl_nat,soc_unempl_y_ilo,soc_unempl_y_nat,gov_voice_acc,gov_esg_score,tour_arrivals,tour_nights,tour_avg_stay,population,tour_night_pop,tour_arrival_pop,area_km2,tour_arr_density,tour_night_density,gov_reer,log_arrivals,arrivals_per_capita,arrivals_per_km2
Belgium,2008,51.4174,142123.4,0.188,10.6799,139000,12,90.003,90.19,4.581,90.7767,-5203000000,118.8989,31.899,27.8486,48493.275,40380.9075,-0.3435,56812.795,37883.3319,28.4,87.8641,99,98,93,3.8,68.9,79.6805,88.2636,6,90.7229,9.4,0.47,4.7,4.1,5.2,61.7069,2.4,66470,0,100,99.4859,99.6313,77.5047,89.471,17.2072,67.7885,0.1,14.8,6,6,75.2156,35.3333,7.2641,0.447,91.7476,6.8294,4,1.9368,3447.8652,89.4231,0.9977,1.0879,1.1405,6,10.135,20.24,100.1066,77.5201,6.976,6.976,17.97,17.972,92.7885,25.83,12429534,29971839,2.411340521696147,10709973,2.798498091451771,1.1605569873985677,30666,405.3197026022305,977.3638231265898,97.85642,16.33558605329398,1160.5569873985678,405.3197026022305
Belgium,2009,51.4944,131392.8,0.1799,9.948,126000,12,89.999,90.49,3.16,90.9091,8000000000,93.2677,34.57,29.1619,45055.745,39293.6376,-2.6925,55283.0909,37885.9059,28.6,92.3445,98,97,95,3.8,74.5,80.0341,87.8436,6,90.9297,9.4,0.37,4.6,4,5.1,62.131100000000004,2.4,97175,0,100,99.4861,99.6313,77.38465,89.554,17.1234,75.3555,0.1,14.8,6,6,76.7741,38,7.8706,-1.906,87.5598,7.5321,4.9,1.9986,3554.6775,88.6256,0.9967,1.0896,1.1405,6,11.081,20.56,101.6815,73.2498,7.908,7.908,21.94,21.944,93.3649,25.01,12243246,29250381,2.389103428943599,10796493,2.709248364260506,1.1340021245787868,30666,399.24496184699666,953.837507337116,98.37982,16.320485077646303,1134.0021245787868,399.24496184699666
Belgium,2010,51.6474,131365.8,0.1876,10.5526,133000,12,92.095,93.55,4.151,90,7824000000,102.7343,34.767,30.8426,44460.655,39991.5646,1.7762,56265.0199,39844.4054,28.4,93.3014,98,97,95,3.7,77.6,80.1829,90.8888,6,91.5181,8.1,0.57,4.5,3.9,5,61.7142,2.3,105232,0,100,99.4861,99.6397,77.2645,89.58715000000001,16.9737,74.4076,0.1,14.8,6,6,78.3624,39.3333,7.7746,2.71,85.6459,8.4443,6.2,2.0619,3755.6357,90.0474,0.9977,1.0834,1.1392,6,10.865,20.53,99.9911,72.3835,8.293,8.293,22.391,22.399,94.3128,24.78,12988051,30298026,2.3327615513674838,10895586,2.7807614936911147,1.1920470362952484,30666,423.53260940455226,988.0005869692819,98.6174,16.379540415892578,1192.0470362952485,423.53260940455226
Belgium,2011,52.0418,122445.1,0.1673,9.4736,122000,12,95.175,96.53,4.669,90.5213,-10150000000,119.8644,30.452,32.1032,47915.958,40236.9596,0.6136,56610.2716,41244.8495,28.1,94.7867,98,97,95,3.6,81.6,80.5854,91.6788,6,91.6357,8.2,0.45,4.4,3.9,4.9,62.0714,2.3,52464,0,100,99.4861,99.648,77.14435,89.94659999999999,16.3663,78.1991,0.2,14.8,6,6,79.9624,38,7.8908,1.931,86.7299,10.5547,6.7,2.1733,3880.1958,90.1408,0.998,1.0819,1.137,6,11.814,21.21,98.7247,76.6922,7.14,7.14,18.724,18.733,92.9577,27.58,13618136,31379844,2.304268660556775,11038264,2.842824197718047,1.2337208097215286,30666,444.07930607187114,1023.2780277832127,99.22202,16.426913065188867,1233.7208097215287,444.07930607187114
Belgium,2012,52.6045,121251.9,0.1646,9.2813,119000,12,97.668,98.54,3.842,91.4692,-404000000,112.3721,31.669,33.2388,45028.566,40074.4928,-0.4038,56381.6934,42483.5251,27.5,94.7867,99,98,96,3.5,80.7,80.3854,92.2263,5,91.6168,7.2,0.38,4.3,3.8,4.8,62.4863,2.3,45001,0,100,99.4861,99.6563,77.02414999999999,90.30735,15.215,76.3033,0.2,14.8,6,6,81.5742,38,8.0286,0.216,86.7299,14.2378,7.7,2.2811,4116.6162,90.1408,0.9959,1.0825,1.1398,6,12.345,20.9,98.1791,75.3846,7.542,7.542,19.738,19.75,92.9577,26.23,13872644,31267441,2.253891976179883,11106932,2.8151285161374897,1.2490077367899615,30666,452.378660405661,1019.6126328833235,99.38291,16.44542947346132,1249.0077367899614,452.378660405661
Belgium,2013,53.1603,121708,0.1662,9.3574,120000,12,98.891,99.69,3.191,90.9953,4982000000,118.0894,30.754,34.3085,47055.739,40007.8998,-0.1662,56288.0022,43864.1204,27.7,94.7867,99,98,96,3.5,82.2,80.5878,93.4911,6,91.3926,7,0.36,4.2,3.7,4.7,62.8488,2.3,28066,0,100,99.4861,99.6646,77.80799999999999,90.6147,14.3698,77.7251,0.1,14.8,6,6,83.1978,38,8.0328,0.306,87.6777,15.6358,8.3,2.3307,4161.6206,90.1408,1.0013,1.0822,1.136,6,12.68,19.62,98.4263,71.2012,8.425,8.425,23.689,23.702,92.9577,23.56,14152360,31448180,2.222115604747194,11159407,2.8180870184231117,1.268200003817407,30666,461.50003260940457,1025.5064240526967,99.25725,16.465392023258428,1268.2000038174072,461.50003260940457
Belgium,2014,53.7527,116080.2,0.1529,8.7184,114000,12,99.381,99.3,2.813,91.3462,4133000000,118.9875,31.296,35.782,48129.389,40533.9135,1.3148,57028.0626,45147.643,28.1,90.8654,99,98,96,3.4,85,81.2878,92.4156,5,91.5378,6.7,0.36,4.2,3.7,4.6,63.6129,2.3,37472,0,100,99.4862,99.6729,78.64185,90.84344999999999,12.9004,69.5238,0.1,14.8,6,6,84.833,39.3333,8.0737,1.766,84.1346,18.4604,9.1,2.37,4544.8667,88.9423,0.9997,1.0798,1.134,6,12.045,19.42,98.853,71.444,8.523,8.523,23.225,23.23,94.0887,24.22,14641070,32605681,2.2270012369314536,11209057,2.90886922958818,1.306182134679126,30666,477.4365747081458,1063.251842431357,99.54038,16.499341219559394,1306.182134679126,477.4365747081458
Belgium,2015,54.2186,119304.6,0.1578,9.0808,118000,12,100,100.74,2.79,90.9524,6395000000,100,31.038,36.5492,41032.322,40893.8045,0.8879,57534.4013,46084.2425,27.7,91.4286,99,98,96,3.4,85.1,80.9927,95.1041,5,92.5031,6.7,0.41,4.1,3.6,4.6,63.5626,2.3,63536,0,100,99.4862,99.6812,79.48134999999999,91.13624999999999,13.339,64.2857,0.1,14.8,6,6,86.4801,39.3333,8.2451,1.474,88.5714,22.3213,9.4,2.4282,4731.8159,88.0952,0.9983,1.0805,1.1369,6,12.182,18.61,100,72.345,8.482,8.482,22.125,22.132,94.5813,24.9,15846926,38380415,2.42194700726185,11274196,3.4042706903445707,1.4055925584405309,30666,516.7588208439314,1251.562479619122,100,16.5784861593642,1405.5925584405309,516.7588208439314
Belgium,2016,54.6533,135457,0.1543,8.9363,118000,12,101.772,102.96,2.932,91.9048,2625000000,100.3256,31.983,37.6813,41918.104,41172.8862,0.6825,57927.0476,48414.5518,27.6,89.5238,98,97,96,3.4,86.5,81.439,95.7409,5,93.5512,5.8,0.3,4.1,3.6,4.5,63.2456,2.3,28090,0,100,99.4862,99.6896,80.3264,92.02785,12.3939,61.4286,0.1,14.8,6,6,88.1389,39.3333,8.2849,1.193,88.5714,17.9645,9.2,2.5234,4798.3267,88.5714,0.9989,1.0697,1.1199,6,9.886,19.22,101.6697,74.7426,7.83,7.83,20.108,20.123,95.5665,24.93,15210781,36855214,2.422966578770676,11331422,3.252479168104409,1.3423541193682487,30666,496.01451118502575,1201.826583186591,101.72203,16.537515076457566,1342.3541193682486,496.01451118502575
Belgium,2017,55.1768,140549.3,0.1497,8.7647,118000,12,104.036,105.08,3.326,89.5238,3510000000,108.2661,32.936,38.4911,44110.725,41619.3286,1.0843,58555.1572,50256.0632,27.4,85.7143,98,97,96,3.4,87.7,81.4927,94.7452,5,93.5599,5.5,0.39,4,3.6,4.5,62.8993,2.3,37981,0,100,99.4862,99.6979,82.28684999999999,93.6802,12.7692,62.381,0.1,14.8,6,6,89.8094,38,8.287,1.475,86.6667,19.5544,9.7,2.6667,4757.3081,87.619,1.001,1.0702,1.1207,6,9.855,18.4,100.0736,76.3825,7.09,7.09,19.236,19.248,93.1034,23.31,16319257,38677308,2.3700409889984573,11375158,3.4001556725629656,1.4346400287363041,30666,532.161253505511,1261.2439835648602,102.36607,16.607856440780363,1434.6400287363042,532.161253505511
Belgium,2018,55.6547,124613.1,0.1475,8.7597,118000,12,106.437,107.39,3.579,89.5238,-4968000000,117.985,32.87,39.4007,47627.406,42208.3626,1.4153,59383.8822,52466.7331,27.2,86.1905,98,97,96,3.3,88.6,81.5951,92.8814,5,93.6272,5.4,0.43,4,3.5,4.4,62.3883,2.3,50604,0,100,99.4862,99.7062,84.40225000000001,95.12190000000001,12.4926,59.434,0.1,14.8,6,6,91.4917,38,8.3185,1.878,86.6667,24.2594,10.7,2.8602,5040.0005,87.619,1.0048,1.0734,1.1237,6,9.801,18.58,98.6541,80.5405,5.941,5.941,15.748,15.752,92.7184,26.58,17559915,41320284,2.3531027342672215,11427054,3.616004965059236,1.5366965973907185,30666,572.6183721385247,1347.429857170808,103.09782,16.681129362560714,1536.6965973907186,572.6183721385247
Belgium,2019,56.0563,122997.9,0.1437,8.6938,118000,12,107.768,108.38,3.831,89.5238,664000000,112.6019,35.067,39.9518,46858.358,43006.4043,1.8907,60506.6647,56712.4696,27.2,82.8571,97,97,96,3.3,90.3,81.9951,92.5196,4,93.6333,5.8,0.47,3.9,3.5,4.4,62.83,2.3,58469,0,100,99.4862,99.7145,85.37275,95.38755,11.2144,60.8491,0.1,14.1,6,6,93.1857,42,8.0971,2.443,87.619,21.7446,10.2,3.1566,5290.8794,87.619,1.0109,1.0791,1.1283,6,9.25,18.11,99.4751,81.7647,5.364,5.364,14.236,14.241,93.7198,24.02,18057611,42512847,2.3542896676642333,11488980,3.7003151715818112,1.571733173876184,30666,588.8479423465727,1386.3186264918802,103.0339,16.709077871296877,1571.7331738761839,588.8479423465727
Belgium,2020,56.3096,122888.9,0.1394,7.9964,118000,12,108.224,108.76,2.914,90,4693000000,106.4239,36.515,41.024,45933.801,40769.0218,-5.2024,57358.8418,56120.0958,26,84.2857,97,97,96,3.2,91.5,80.6951,93.4663,4,93.6333,5.8,0.35,3.9,3.4,4.3,63.1991,2.3,43777,0,100,99.4862,99.7228,86.2114,95.64035,11.2161,64.1509,0.1,12.7,6,6,94.0583,41.3333,8.8005,-4.793,89.0476,27.4037,12.3,3.3918,5418.9126,87.619,1.0142,1.0815,1.1303,6,9.994,16.89,100.9368,81.7647,5.545,5.545,15.326,15.331,90.8213,24.76,7376417,20177486,2.7354047364730056,11538604,1.7486938627931075,0.6392815803367548,30666,240.54056609926303,657.9758038218222,103.10682,15.813798712894863,639.2815803367547,240.54056609926303
Belgium,2021,56.5798,122463.8,0.1369,8.3074,118000,12,111.706,115.93,6.251,89.5238,10981000000,137.4059,34.446,43.0218,51830.701,43119.8943,5.7663,60666.3365,60666.3365,26.6,83.3333,98,97,96,3.2,92.8,81.7902,93.7259,7,93.6333,5.8,0.42,3.8,3.4,4.2,63.5607,2.2,24017,0,100,99.4862,99.7311,86.73435,95.83494999999999,11.2161,67.4528,0,13.2,6,6,94.4777,42,8.4734,6.202,86.6667,23.5469,11.7,3.3924,6596.7061,87.619,1.0142,1.0815,1.1303,6,6.654,18.36,99.3914,81.7647,6.248,6.248,18.206,18.209,90.3382,22.6,10971971,29220847,2.6632267803113954,11586195,2.5220399794755743,0.946986564614181,30666,357.78944107480595,952.8744211830692,103.50006,16.210854579085954,946.9865646141809,357.78944107480595
Belgium,2022,56.9782,122463.8,0.1225,7.683,118000,12,123.246,127.77,8.797,89.6226,-7802000000,137.4059,35.263,43.5657,51121.137,44583.5768,3.3944,62725.6238,68137.655,26.6,84.9057,98,97,96,3.1,94,81.7488,93.3758,11,93.6333,5.8,0.42,3.7,3.3,4.1,63.4522,2.2,118615,0,100,99.4862,99.7394,87.37540000000001,95.96495,11.2161,66.5094,0,12.3,6,6,94.897,42.6667,8.0913,4.234,86.7924,23.5469,13.816,3.4054,6983.1899,88.2076,1.0142,1.0815,1.1303,6,7.107,18.36,99.3914,81.7647,5.57,5.57,16.41,16.397,92.7536,23.77,17626645,43024124,2.440857236303335,11680210,3.6835060328538614,1.509103432215688,30666,574.7943977042979,1402.9910650231527,105.0681,16.684922292372946,1509.103432215688,574.7943977042979
Belgium,2023,57.3218,122463.8,0.1136,7.1522,118000,12,126.073,128.45,6.027,89.1509,-4436000000,137.4059,35.263,43.7026,54924.575,44731.0421,0.3308,62933.096,69072.8334,26.6,80.6604,98,97,96,3,94.6,82.3976,93.3758,4,93.6333,5.8,0.42,3.6,3.2,4,63.4522,2.1,41679,0,100,99.4862,99.7394,87.37540000000001,95.96495,11.2161,58.2938,0,12.3,6,6,94.897,42.6667,8.0913,1.252,85.8491,23.5469,14.741,3.4054,6983.1899,88.2076,1.0142,1.0815,1.1303,6,6.699,18.36,99.3914,81.7647,5.528,5.528,16.122,16.083,92.6471,25.8,18576023,44696602,2.4061448459662222,11787423,3.791889202584823,1.5759189264693394,30666,605.7530489793256,1457.529576729929,101.40477,16.73738227490864,1575.9189264693393,605.7530489793256
Bulgaria,2000,47.6182,41214.87,0.4695,5.8964,59200,9,57.771249999999995,58.80199999999999,4.967,51.0638,-412000000,19.1232,37.459,0.0858,2690.16352,5044.8712510000005,5.1051,15731.428205999999,7812.012241,35.7,58.4699,93,94,89,14.252999999999997,6.8092,71.6634,91.0537,19,75.2405,13,0.98,17.17099999999998,15.217999999999984,18.976999999999975,51.7313,7.805999999999995,-26211,0,99.813,85.8271,89.6637,51.9338,56.2851,25.0225,61.9048,5.8,22.9,4,4,54.9318,10.8333,3.4715,4.587,60.3261,7.2109,8,0.4952,1179.696,48.2587,0.9725,0.977,0.9793,8,41.475079999999394,18.22,86.6519,53.6931,16.218,16.218,33.208,33.33,62.1891,49.35119999999999,2232667,8554139,3.8313546086362185,8170172,1.0469961954289335,0.27327050152677324,110996,20.114841976287433,77.06709250783813,75.6491001,14.618707840861191,273.2705015267732,20.114841976287433
Bulgaria,2001,47.1201,46309.85,0.4733,6.2956,62300,9,58.061,59.78,3.979,51.1933,-514000000,20.1713,40.523,0.0858,2690.16352,5044.8712510000005,5.9112,15731.428205999999,7812.012241,35.7,58.9647,94,93,90,13.8,7.61,71.7683,91.0537,17,75.5143,13.2,0.95,16.8,14.9,18.5,51.9402,7.6,-30726,0,99.7714,85.8353,90.1841,51.4619,57.0606,25.1479,62.962999999999994,5.8,22.9,4,4,55.3343,26.25,3.8459,3.824,63.94685,4.9377,7.2,0.4471,1157.0543,49.75125,0.9747,0.9773,0.9787,8,29.69,17.31,85.068411,44.3973,19.921,19.921,39.087,39.256,62.93535,46.01,2232433,9384506,4.20371227266395,8009142,1.1717242620994859,0.278735599893222,110996,20.11273379220873,84.54814587913079,75.68664,14.618603028025912,278.735599893222,20.11273379220873
Bulgaria,2002,46.5462,44770.15,0.422,6.0729,59200,9,61.436,62.06,4.114,51.3228,-103000000,22.596800000000002,42.311,0.0858,2690.16352,5044.8712510000005,8.1952,15731.428205999999,7812.012241,35.7,59.4595,93,88,92,13.2,9.08,71.8659,91.8335,15,75.8857,12.6,0.93,16,14.2,17.6,52.646,7.2,-12735,0,99.7306,85.8463,90.7046,51.0362,57.8484,25.3024,64.0212,5.8,22.9,4,4,55.7723,26.25,4.2019,5.872,67.5676,6.3357,8.7,0.4647,1168.802,51.2438,0.982,0.9783,0.9766,8,27.381,17.33,85.068411,49.4894,18.11,18.11,35.608,35.605,63.6816,40.91,2521625,10285668,4.07898398849948,7837161,1.3124227000057802,0.32175235394551677,110996,22.718161014811344,92.66701502756857,78.12595,14.740414489506245,321.75235394551675,22.718161014811344
Bulgaria,2003,45.9458,50576.26,0.4504,6.8756,63800,9,62.878,65.56,3.578,56.6138,-715000000,29.7312,37.796,0.0858,2710.577,5044.8712510000005,6.0741,15731.428205999999,8417.4473,35.7,56.7568,96,96,96,12.5,12,72.0659,91.7146,14,76.1532,12.7,0.96,15.1,13.5,16.7,53.1216,6.8,-13183,0,99.6905,85.8571,91.2254,50.6567,58.6485,25.4532,49.7487,5.8,22.9,4,4,56.2413,26.25,4.3713,5.237,68.6487,7.7488,9.2,0.4722,1224.1956,48.2587,0.9845,0.9785,0.9758,8,28.29,14.97,85.068411,61.7428,13.733,13.733,27.057,27.073,65.1741,40.02,2972644,12521479,4.212236312185381,7775327,1.6104118836416783,0.3823175539755434,110996,26.781541677177557,112.81018234891347,78.56412,14.904962686845149,382.3175539755434,26.781541677177557
Bulgaria,2004,45.3661,51321.69,0.407,6.6686,62700,9,66.745,68.16,4.073,57.1429,-1119000000,39.1486,41.428,0.0858,3370.382,5044.8712510000005,7.3174,16383.5234,9201.7501,35.7,58.7065,95,94,95,11.8,18.1,72.5634,96.1036,14,76.4422,12.5,0.92,14.2,12.7,15.7,53.4147,6.4,-13604,0,99.6512,85.868,91.7464,50.480316,59.4609,25.5677,45.1456,5.8,22.9,4,4,56.7411,26.25,4.0951,6.51,71.6418,8.082,9.6,0.4709,1263.7733,49.5192,0.9871,0.9689,0.9611,8,24.37,14.17,85.403,65.9461,12.037,12.037,24.497,24.472,66.3462,36.99,3346525,14160067,4.231274829860825,7716860,1.8349519104920913,0.4336640809863079,110996,30.149960358931853,127.57276838805002,81.5986,15.023433350803874,433.66408098630785,30.149960358931853
Bulgaria,2005,44.9425,52700.03,0.3878,6.8532,63400,9,70.775,73.2,3.875,56.5854,-2816000000,46.2694,40.611,2.1503,3869.588,5236.0864,7.8655,17672.1697,10291.4739,35.7,57.8431,96,96,96,11,20,72.561,93.4208,13,78.9571,12.8,1.13,13.3,11.9,14.6,53.6551,6,-14435,0,99.6125,85.8787,92.2676,50.480316,60.2856,25.613,51.4563,5.8,22.9,4,4,57.2711,22.0833,4.1046,7.056,69.6078,10.6717,9.8,0.4427,1301.7063,49.7608,0.9896,0.9679,0.9591,8,25.05,13.24,86.4768,70.1308,10.083,10.083,22.391,22.346,66.3462,33.45,3829429,16071313,4.196790957607518,7658972,2.0983642452276885,0.49999255774795887,110996,34.50060362535587,144.79182132689465,83.93054,15.158226525016005,499.99255774795887,34.50060362535587
Bulgaria,2006,44.7386,52549.87,0.3738,7.1087,63800,9,76.023,77.66,3.779,53.6585,-5253000000,59.3757,37.561,5.0348,4477.028,5634.9112,7.6168,19018.2323,11408.0152,35.7,51.7073,95,96,96,10.4,27.1,72.6122,94.8873,12,79.2342,14.1,0.82,12.4,11.2,13.7,53.5491,5.6,-15184,0,99.5746,85.8894,92.7891,50.480316,61.1228,25.3339,57.4879,5.8,22.9,4,4,57.8312,22.0833,3.6334,6.803,69.6078,10.0321,10,0.4422,1348.0873,51.1962,0.9862,0.969,0.962,8,22.244,13.3,91.5715,73.7732,8.951,8.951,19.578,19.514,65.8654,33.51,4252947,17355363,4.080785159090861,7601022,2.283293351867683,0.5595230483479722,110996,38.31621860247216,156.36025622544958,87.93573,15.263122947497493,559.5230483479721,38.31621860247216
Bulgaria,2007,44.7751,56646.46,0.3738,7.6387,68000,9,81.78,86.64,5.195,50.9709,-10616000000,72.9901,36.408,8.2916,5815.474,6054.2325,7.4415,20433.4719,12822.3262,36.1,51.9417,95,95,96,9.9,33.6,72.6634,95.483,11,79.4616,14.3,0.95,11.8,10.6,13,53.6871,5.3,-16366,0,99.5374,85.9,93.3108,50.480316,61.9725,24.6688,56.0386,1.8,22.9,4,4,58.421,21.6667,3.4321,6.654,70.8738,7.5776,8.8,0.43,1471.4789,52.6316,0.9879,0.969,0.9612,8,19.146,12.37,93.8238,79.84,6.878,6.878,15.183,15.117,68.2692,32.84,4764255,17976658,3.7732358994218402,7545338,2.382485449955986,0.6314170418873217,110996,42.92276298244982,161.95771018775451,92.0441,15.376651944369584,631.4170418873217,42.92276298244982
Bulgaria,2008,45.0373,56009.88,0.3334,7.282,66100,9,91.553,92.87,4.581,48.5437,-12026000000,88.1407,36.228,11.1942,7161.75,6470.5897,6.8771,21838.7077,14346.8764,33.6,50.9709,95,96,96,9.6,39.7,72.9634,95.6025,10,79.5902,14.5,0.91,11.4,10.2,12.6,53.6796,5.2,-17595,0,99.5008,85.9106,93.8327,50.480316,62.8347,23.875,56.25,1.3,22.9,4,4,59.0402,21.6667,3.4806,6.13,73.301,7.582,9.9,0.4473,1505.751,51.9231,0.995,0.9771,0.9692,8,16.792,13.06,94.0395,83.3309,5.609,5.609,12.804,12.728,65.8654,34.08,4971863,18182923,3.6571649299266693,7492561,2.4267967921782687,0.6635732428471387,110996,44.793172726945116,163.81602039713144,99.435059999999993,15.419305378060837,663.5732428471387,44.793172726945116
Bulgaria,2009,45.512,50755.85,0.2942,6.2509,57200,9,93.813,94.39,3.16,50.7177,-4326000000,64.3192,36.418,13.3284,6878.061,6294.4334,-2.7224,21244.1675,14180.6842,33.8,57.8947,94,96,96,9.3,45,73.4122,97.3284,9,79.8574,12.4,0.74,11.2,10,12.3,54.0038,5.2,-19060,0,99.465,85.921,94.3549,50.480316,63.7095,23.2099,55.9242,1.3,22.9,4,4,59.6884,20.8333,3.5488,-3.347,73.2057,10.0107,11.6,0.4934,1593.4312,54.0284,0.9987,0.9766,0.9664,8,19.808,12.3,95.5277,79.1294,6.817,6.817,16.263,16.157,64.9289,34.13,4340663,15277000,3.5195084253258084,7444443,2.0521347265336036,0.5830742474621674,110996,39.10648131464197,137.6355904717287,102.90799,15.283537889765691,583.0742474621674,39.10648131464197
Bulgaria,2010,46.2076,48824.69,0.3082,6.6942,59900,9,96.664,98.59,4.151,51.9048,-874000000,81.3125,38.586,15.1221,6754.23,6434.5525,2.2261,21717.0794,14955.9544,35.7,54.5455,94,95,97,9.1,46.2,73.512200000000007,95.8863,9,82.7937,10.8,0.81,10.8,9.7,12,53.9682,5.1,-21668,0,99.4298,85.9314,94.8773,50.480316,64.597,22.9311,57.8199,2,22.9,4,4,60.5882,20.8333,3.9191,1.555,73.6842,13.7702,14.3,0.563,1470.6932,51.6588,0.9969,0.9703,0.9576,8,21.145,12.4,96.3281,70.1597,10.279,10.279,21.95,21.919,64.455,31.32,4344510,16139116,3.7148299808263765,7395599,2.1822594762101084,0.58744531714064,110996,39.14114022126923,145.4026811777001,103.20157,15.284423767195124,587.44531714064,39.14114022126923
Bulgaria,2011,47.1334,50159.24,0.3341,7.4551,65200,11,99.938,100.6,4.669,50.237,190000000,111.1836,38.043,17.0297,7872.225,6611.3039,2.7469,22313.6281,15747.39,34.3,54.0284,95,96,95,8.7,48,74.1634,97.6079,8,83.0551,9.2,0.71,10.4,9.3,11.5,54.3601,4.9,-23360,0,99.3953,85.9417,95.4,51.1385,65.4971,26.1914,55.9242,2.5,22.9,4,4,61.5683,20.8333,3.8452,2.09,69.1943,9.27,13.2,0.5295,1606.2057,51.1737,0.9951,0.9663,0.9526,8,22.4,11.07,95.4251,66.4865,11.26,11.26,25.056,25.027,61.5023,30.5,4936967,18656061,3.7788506587141457,7348328,2.5388171295565467,0.6718490247033067,110996,44.4787830192079,168.07867851093732,103.59674,15.412261935550964,671.8490247033067,44.4787830192079
Bulgaria,2012,48.1663,47142.6,0.3022,6.8322,60300,11,102.327,103.38,3.842,48.8152,-460000000,105.183,36.804,18.2007,7453.726,6699.503,1.3341,22611.3066,16327.2534,36,55.4502,95,95,94,8.3,51.9,74.3146,97.7238,7,83.2332,8.5,0.54,9.9,8.8,10.9,54.7925,4.7,-26334,0,99.3616,85.952,95.9229,52.2036,66.4099,23.0864,58.7678,2.3,22.9,4,4,62.5707,22.9167,3.8299,0.749,69.1943,12.7739,15.6,0.6004,1537.4066,51.6432,0.9916,0.9696,0.9587,8,21.592,12.63,95.2741,62.8175,12.27,12.27,28.11,28.094,61.5023,31.28,5494014,20252038,3.6862006540209036,7305888,2.7720159411148924,0.7519981143975928,110996,49.49740531190313,182.45736783307507,103.85289,15.519169875884812,751.9981143975928,49.49740531190313
Bulgaria,2013,49.3087,42814.75,0.2705,6.1184,54800,11,102.721,102.5,3.191,45.9716,711000000,116.5904,37.456,19.5682,7703.869,6700.536,0.0154,22614.793,16649.4145,36.6,54.9763,95,95,95,7.8,53.1,74.861,98.0928,7,83.5272,8.5,0.63,9.3,8.3,10.2,54.9945,4.5,-1324,0,99.3285,85.9624,96.4462,53.3195,67.3356,21.4901,53.0806,1.8,22.9,4,4,63.5951,24.5833,4.0395,-0.543,67.7725,17.5078,18.2,0.6342,1685.2035,50.7042,0.9914,0.9669,0.9552,8,20.954,10.58,95.5827,61.7344,12.941,12.941,28.374,28.361,58.216,31.14,5847289,21617474,3.697007963861543,7265115,2.975517111566713,0.8048446583433297,110996,52.68017766405997,194.7590363616707,102.88592,15.581488864012352,804.8446583433298,52.68017766405997
Bulgaria,2014,50.5579,43462.98,0.2853,6.5497,57800,11,101.077,100.5,2.813,47.5962,1207000000,115.2711,34.269,20.5011,7925.445,6802.7104,1.5249,22959.6388,17616.3231,37.4,49.0385,88,95,93,7.3,55.5,74.4659,95.5519,7,83.4552,9.4,0.61,8.7,7.8,9.5,55.5674,4.3,-2180,0,99.2961,85.9727,96.9234,54.4864,68.4096,21.9922,49.5238,1.7,22.9,4,4,64.741,20,4.4745,0.949,70.1923,16.7401,17.1,0.7901,1822.0309,54.3269,0.9925,0.9746,0.9658,8,20.194,10.57,96.0329,67.2383,11.424,11.424,23.774,23.775,59.6059,27.73,5945908,21698391,3.6492981391572155,7223938,3.003679018286148,0.8230840297909534,110996,53.568669141230316,195.48804461422034,101.15129,15.598213978016743,823.0840297909534,53.568669141230316
Bulgaria,2015,51.7845,46097.06,0.2907,6.9454,60900,11,99.998,99.6,2.79,45.2381,9000000,100,37.354,22.4944,7096.339,7078.8603,4.0594,23891.6649,18391.0123,38.6,52.381,91,92,92,6.8,56.7,74.6146,98.3727,7,85.0631,10.1,0.77,8.2,7.3,8.9,55.535,4.1,-4227,0,99.2645,85.9831,96.7621,55.7046,69.5649,20.7937,46.6667,3.4,22.9,4,4,65.9598,20.4167,4.1328,3.398,70.4762,18.794,17.9,0.9495,1976.759,51.4286,0.9899,0.9755,0.9681,8,18.474,9.95,100,71.8556,9.143,9.143,21.653,21.646,61.0837,29.14,6279036,21397816,3.4078186524173457,7177991,2.981031321995249,0.8747623116273063,110996,56.56993044794407,192.78006414645571,100,15.652727182736951,874.7623116273063,56.56993044794407
